"281471703441408","281471703441663","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","Telstra Limited","telstra.com.au","505","01/71/72","Telstra","ISP/MOB"
"281471703560354","281471703560356","AU","Australia","Victoria","Melbourne","-37.814007","144.963171","Telstra Limited","telstra.com.au","505","01/71/72","Telstra","ISP/MOB"
"281471703763456","281471703763711","NZ","New Zealand","Bay of Plenty","Maketu","-37.766670","176.450000","Two Degrees Mobile Limited","2degreesmobile.co.nz","530","24","2degrees","MOB"
"281471704118292","281471704118295","AU","Australia","Victoria","Eltham","-37.733330","145.150000","Health Ability","tpgi.com.au","-","-","-","COM"
"281471704146144","281471704146147","AU","Australia","New South Wales","Ryde","-33.816789","151.099765","TPG Internet Pty Ltd.","tpg.com.au","505","02","Optus","ISP/MOB"
"281471704169680","281471704169687","AU","Australia","Queensland","Ingham","-18.645520","146.162480","TAFE Queensland","tafeqld.edu.au","-","-","-","EDU"
"281471704202796","281471704202815","AU","Australia","New South Wales","Ryde","-33.816789","151.099765","TPG Internet Pty Ltd.","tpg.com.au","505","02","Optus","ISP/MOB"
"281471704229764","281471704229767","AU","Australia","Western Australia","Perth","-31.952240","115.861400","TPG Internet Pty Ltd.","tpg.com.au","505","02","Optus","ISP/MOB"
"281471704245504","281471704245507","AU","Australia","Victoria","Richmond","-37.818166","145.001568","TPG Internet Pty Ltd.","tpg.com.au","505","02","Optus","ISP/MOB"
"281471704271012","281471704271015","AU","Australia","Western Australia","Perth","-31.952240","115.861400","TPG Internet Pty Ltd.","tpg.com.au","505","02","Optus","ISP/MOB"
"281471704294160","281471704294167","AU","Australia","New South Wales","Ryde","-33.816789","151.099765","TPG Internet Pty Ltd.","tpg.com.au","505","02","Optus","ISP/MOB"
"281471704647248","281471704647263","TW","Taiwan (Province of China)","Taipei","Taipei","25.038171","121.563599","Lager Network Technologies Inc.","hinet.net","-","-","-","COM"
"281471704710688","281471704710695","TW","Taiwan (Province of China)","Taipei","Taipei","25.038171","121.563599","Chunghwa Telecom Co. Ltd.","cht.com.tw","466","11/92","Chunghwa LDM","ISP/MOB"
"281471704771776","281471704771791","TW","Taiwan (Province of China)","Taoyuan","Taoyuan","24.993863","121.296876","Evergreen International Storage and Transport Corporation","hinet.net","-","-","-","COM"
"281471704848792","281471704848799","TW","Taiwan (Province of China)","Taipei","Taipei","25.038171","121.563599","Chunghwa Telecom Co. Ltd.","cht.com.tw","466","11/92","Chunghwa LDM","ISP/MOB"
"281471705224192","281471705224703","IN","India","Kerala","Mannarakkat","10.983330","76.466670","Bharat Sanchar Nigam Limited","bsnl.in","404","34/38/51/53/54/55/57/58/59/62/64/66/71/72/73/74/75/76/77/79/80/81","BSNL Mobile","ISP/MOB"
"281471705648640","281471705648895","TH","Thailand","Pattani","Yarang","6.759860","101.293390","National Telecom Public Company Limited 7 FL. 72. Cat Telecom Tower Bangrak Bangkok Thailand","cattelecom.com","-","-","-","ISP"
"281471705684397","281471705684397","AU","Australia","Queensland","Brisbane","-27.467540","153.028090","Telstra Limited","telstra.com.au","505","01/71/72","Telstra","ISP/MOB"
"281471706080192","281471706080255","SG","Singapore","Singapore","Singapore","1.289987","103.850281","BT Customer","bt.com","-","-","-","COM"
"281471706843392","281471706843423","JP","Japan","Fukuoka","Fukuoka","33.583059","130.399974","Fukuoka City Education Center","jcom.co.jp","-","-","-","COM"
"281471707081980","281471707081987","AU","Australia","Tasmania","Glebe","-42.874638","147.328061","AAPT Limited","aapt.com.au","-","-","-","ISP"
"281471707299136","281471707299327","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul","37.566309","126.977207","LG Dacom Corporation","uplus.co.kr","450","06","LG U+","ISP/MOB"
"281471707537472","281471707537535","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul","37.566309","126.977207","Timeca Korea","uplus.co.kr","-","-","-","COM"
"281471707738880","281471707739007","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul","37.566309","126.977207","LG Dacom Corporation","uplus.co.kr","450","06","LG U+","ISP/MOB"
"281471708371738","281471708371747","CN","China","Beijing","Beijing","39.907500","116.397100","China Unicom Beijing Province Network","chinaunicom.com","460","01","China Unicom","ISP/MOB"
"281471709305856","281471709306111","TW","Taiwan (Province of China)","Tainan","Tainan","22.990888","120.212831","Wu Bing Hong","kbtelecom.net.tw","-","-","-","ISP"
"281471709483376","281471709483391","TW","Taiwan (Province of China)","Taipei","Taipei","25.038171","121.563599","NCIC","ncic.com","-","-","-","COM"
"281471709612976","281471709613039","AU","Australia","Victoria","Richmond","-37.818166","145.001568","AAPT Limited","aapt.com.au","-","-","-","ISP"
"281471709680644","281471709680647","AU","Australia","Tasmania","Glebe","-42.874638","147.328061","AAPT Limited","aapt.com.au","-","-","-","ISP"
"281471709694424","281471709694427","AU","Australia","Tasmania","Glebe","-42.874638","147.328061","Vocus AAPT","vocus.com.au","-","-","-","ISP"
"281471709705232","281471709705247","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","Arrow Voice and Data","planetiware.com","-","-","-","ISP"
"281471710117120","281471710117375","KR","Korea (the Republic of)","Busan-gwangyeoksi","Busan","35.102780","129.040280","KT Corporation","kt.com","450","08","olleh","ISP/MOB"
"281471710927792","281471710927799","AU","Australia","Queensland","Aitkenvale","-19.283330","146.800000","Ivanhoe Nominees Pty Ltd","optus.com.au","-","-","-","COM"
"281471710976104","281471710976111","AU","Australia","New South Wales","Corrimal","-34.366670","150.900000","SingTel Optus Pty Ltd","optus.com.au","505","02/90","Optus","ISP/MOB"
"281471711200528","281471711200531","HK","Hong Kong","Hong Kong","Hong Kong","22.285520","114.157690","LongSailsShippingLtd","ctinets.com","-","-","-","COM"
"281471711225232","281471711225235","HK","Hong Kong","Hong Kong","Hong Kong","22.285520","114.157690","Wealthy Talent Group Ltd - Block F Wong King Industrial Building","ctinets.com","-","-","-","COM"
"281471711247166","281471711247167","HK","Hong Kong","Hong Kong","Hong Kong","22.285520","114.157690","HKBN - Corporate User","hkbn.net","-","-","-","ISP"
"281471711300384","281471711300387","HK","Hong Kong","Hong Kong","Hong Kong","22.285520","114.157690","Crelogisticshk","ctinets.com","-","-","-","COM"
"281471711306528","281471711306531","HK","Hong Kong","Hong Kong","Hong Kong","22.285520","114.157690","Markingdevice","ctinets.com","-","-","-","COM"
"281471711313448","281471711313451","HK","Hong Kong","Hong Kong","Hong Kong","22.285520","114.157690","Regent Development Ltd - Hong Kong Plaza","ctinets.com","-","-","-","COM"
"281471711405328","281471711405343","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","Powertel Limited","powertel.com.au","-","-","-","ISP"
"281471711437344","281471711437375","IN","India","Delhi","Delhi","28.666775","77.216681","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281471712648960","281471712649215","JP","Japan","Gifu","Gifu","35.417081","136.767024","Ogaki Cable Television Co. Inc.","ogaki-tv.co.jp","-","-","-","ISP"
"281471713042720","281471713042735","JP","Japan","Hokkaido","Ebetsu","43.100000","141.533000","KDDI Corporation","kddi.com","440","07/08/50/51/52/53/54/55/56/70/71/72/73/74/75/76/77/79/88/89","KDDI","ISP/MOB"
"281471713276000","281471713276015","JP","Japan","Aichi","Nagoya","35.181380","136.905518","SoftBank Mobile Corp.","softbank.jp","440","04/06/20/40/41/42/43/44/45/46/47/48/90/92/93/94/95/96/97/98","SoftBank","MOB"
"281471713599753","281471713599756","CN","China","Chongqing","Chongqing","29.562780","106.553100","Data Communication Division","chinatelecom.com.cn","-","-","-","ISP"
"281471713700476","281471713700479","CN","China","Zhejiang","Ningbo","29.878410","121.549770","Yuayo Yinhuan Flow Meter Co. Ltd.","chinatelecom.com.cn","-","-","-","COM"
"281471713756512","281471713756559","CN","China","Fujian","Fuzhou","26.061390","119.306110","Data Communication Division","chinatelecom.com.cn","-","-","-","ISP"
"281471713844288","281471713844319","CN","China","Anhui","Anqing","30.508970","117.050660","ChinaNet Anhui Province Network","chinatelecom.com.cn","460","03/11","China Telecom","ISP/MOB"
"281471713941372","281471713941407","CN","China","Shanghai","Shanghai","31.224332","121.468951","Data Communication Division","chinatelecom.com.cn","-","-","-","ISP"
"281471714222998","281471714222999","CN","China","Nei Mongol","Baotou","40.651910","109.822920","China Unicom Neimenggu Province Network","chinaunicom.com","460","01","China Unicom","ISP/MOB"
"281471714464512","281471714464767","CN","China","Guangdong","Heyuan","23.733330","114.683330","Dongguan Tianyuan Computer Center","shingmark.com","-","-","-","COM"
"281471714546368","281471714546431","CN","China","Guangdong","Zhanjiang","21.281450","110.342710","Zhanjiang Xinwangnetbar Computer Netbar","chinatelecom.com.cn","-","-","-","COM"
"281471714590248","281471714590255","CN","China","Jiangxi","Ji'an","27.117160","114.979270","Shaoguan Xinfeng Fenxun Netclub","chinatelecom.com.cn","-","-","-","COM"
"281471714654020","281471714654023","CN","China","Guangdong","Shenzhen","22.545673","114.068110","Shenzhen is Central Plains the Thing Industry Adviser Limited Company","chinatelecom.com.cn","-","-","-","COM"
"281471714686920","281471714686922","CN","China","Guangdong","Guangzhou","23.127361","113.264570","Guangzhoushitiyudongluliuyunwujie52Hao2Lou","chinatelecom.com.cn","-","-","-","ISP"
"281471714782476","281471714782479","CN","China","Guangdong","Guangzhou","23.127361","113.264570","Data Communication Division","chinatelecom.com.cn","-","-","-","ISP"
"281471715177920","281471715177951","CN","China","Zhejiang","Yueqing","28.120000","120.960000","Stateline Network Co. Ltd. Shanghai","idc8888.com","-","-","-","COM"
"281471715220508","281471715220511","CN","China","Zhejiang","Ningbo","29.878410","121.549770","Beilun Chunxiao Hotel","chinatelecom.com.cn","-","-","-","COM"
"281471715326240","281471715326247","CN","China","Jiangsu","Yangzhou","32.397220","119.435600","Qingxinyizhan Netbar","chinatelecom.com.cn","-","-","-","COM"
"281471715551486","281471715551491","CN","China","Henan","Zhengzhou","34.757780","113.648610","China Unicom Henan Province Network","chinaunicom.com","460","01","China Unicom","ISP/MOB"
"281471715657788","281471715657791","CN","China","Jiangsu","Wuxi","31.569349","120.288786","Wuxi Telecom Data Dept","chinatelecom.com.cn","-","-","-","COM"
"281471715666972","281471715666975","CN","China","Beijing","Beijing","39.907500","116.397100","Data Communication Division","chinatelecom.com.cn","-","-","-","ISP"
"281471715733050","281471715733050","CN","China","Chongqing","Chongqing","29.562780","106.553100","ChinaNet Chongqing Province Network","chinatelecom.com.cn","460","03/11","China Telecom","ISP/MOB"
"281471715859848","281471715859855","CN","China","Henan","Zhengzhou","34.757780","113.648610","Hxjszpyxgs Corp","chinaunicom.com","-","-","-","COM"
"281471715911960","281471715911963","CN","China","Zhejiang","Hangzhou","30.293650","120.161580","HANGZHOU XINSHENG Estate Development LTD.","chinatelecom.com.cn","-","-","-","COM"
"281471715920164","281471715920175","CN","China","Zhejiang","Ningbo","29.878410","121.549770","ChinaNet Zhejiang Province Network","chinatelecom.com.cn","460","03/11","China Telecom","ISP/MOB"
"281471715924968","281471715924971","CN","China","Hunan","Wugang","26.727900","110.631980","Cixi Guanhaiwei Huayuan Hotel","chinatelecom.com.cn","-","-","-","COM"
"281471715946944","281471715946947","CN","China","Zhejiang","Jinhua","29.089524","119.652576","Zhujing","chinatelecom.com.cn","-","-","-","COM"
"281471716118624","281471716118655","CN","China","Jiangxi","Ji'an","27.117160","114.979270","China Unicom Heilongjiang Province Network","chinaunicom.com","-","-","-","ISP"
"281471716563208","281471716563211","CN","China","Zhejiang","Yuyao","30.050000","121.149440","Yuyao Ayao Netbar","chinatelecom.com.cn","-","-","-","COM"
"281471716670576","281471716670579","CN","China","Zhejiang","Jinhua","29.089524","119.652576","Zhejiang Jiasheng Investment Company Limited","chinatelecom.com.cn","-","-","-","COM"
"281471716758456","281471716759299","CN","China","Jiangsu","Suzhou","31.311366","120.617691","Data Communication Division","chinatelecom.com.cn","-","-","-","ISP"
"281471716764012","281471716764015","CN","China","Jiangsu","Suzhou","31.311366","120.617691","Jiangsu Tianniang Agriculture Technology Co. Ltd.","chinatelecom.com.cn","-","-","-","COM"
"281471716784512","281471716784515","CN","China","Jiangsu","Wuxi","31.569349","120.288786","Wuxi Xinan Found Machine Co. Ltd","chinatelecom.com.cn","-","-","-","COM"
"281471716802004","281471716802007","CN","China","Beijing","Beijing","39.907500","116.397100","Data Communication Division","chinatelecom.com.cn","-","-","-","ISP"
"281471716844168","281471716844191","CN","China","Gansu","Lanzhou","36.056690","103.792220","ChinaNet Gansu Province Network","chinatelecom.com.cn","460","03/11","China Telecom","ISP/MOB"
"281471717281892","281471717281899","CN","China","Shaanxi","Xianyang","34.337780","108.702610","ChinaNet Shanxi (SN) Province Network","chinatelecom.com.cn","460","03/11","China Telecom","ISP/MOB"
"281471717666560","281471717669631","CN","China","Anhui","Hefei","31.863816","117.280827","Data Communication Division","chinatelecom.com.cn","-","-","-","ISP"
"281471717897856","281471717897871","JP","Japan","Fukuoka","Fukuoka","33.583059","130.399974","Charmant Inc.","charmant.co.jp","-","-","-","COM"
"281471718047192","281471718047199","JP","Japan","Tokyo","Tokyo","35.689497","139.692317","F Bit Networks Corp.","fiberbit.net","-","-","-","ISP"
"281471718242584","281471718242591","JP","Japan","Tokyo","Tokyo","35.689497","139.692317","NTT Docomo Business Inc.","ntt.com","-","-","-","DCH"
"281471718451080","281471718451087","JP","Japan","Tokyo","Tokyo","35.689497","139.692317","SoftBank Corp.","softbank.jp","440","04/06/20/40/41/42/43/44/45/46/47/48/90/92/93/94/95/96/97/98","SoftBank","ISP/MOB"
"281471718687472","281471718687487","JP","Japan","Tokyo","Tokyo","35.689497","139.692317","LDH","vidovic.org","-","-","-","DCH"
"281471718847920","281471718847927","JP","Japan","Tokyo","Tokyo","35.689497","139.692317","KDC Corporation","kdc.co.jp","-","-","-","COM"
"281471719240192","281471719240319","JP","Japan","Tokyo","Tokyo","35.689497","139.692317","NTT Docomo Business Inc.","ntt.com","-","-","-","DCH"
"281471719459648","281471719459679","TW","Taiwan (Province of China)","Taipei","Taipei","25.038171","121.563599","Winking Technology Ltd.","hinet.net","-","-","-","COM"
"281471719480624","281471719480631","TW","Taiwan (Province of China)","Taichung","Taichung","24.146866","120.684009","Wang WAN Yi","hinet.net","-","-","-","COM"
"281471719499936","281471719500031","TW","Taiwan (Province of China)","Taipei","Taipei","25.038171","121.563599","Chunghwa Telecom Co. Ltd.","cht.com.tw","466","11/92","Chunghwa LDM","ISP/MOB"
"281471719555208","281471719555215","TW","Taiwan (Province of China)","Taipei","Taipei","25.038171","121.563599","New Taipei City Jinshan District Farmers' Association","hinet.net","-","-","-","ORG"
"281471719603072","281471719603079","TW","Taiwan (Province of China)","Taipei","Taipei","25.038171","121.563599","Chunghwa Post Co. Ltd. Taipei Post Office","hinet.net","-","-","-","COM"
"281471719640560","281471719640575","TW","Taiwan (Province of China)","Taipei","Taipei","25.038171","121.563599","Chunghwa Telecom Co. Ltd.","cht.com.tw","466","11/92","Chunghwa LDM","ISP/MOB"
"281471719673560","281471719673583","TW","Taiwan (Province of China)","Taipei","Taipei","25.038171","121.563599","Chunghwa Telecom Co. Ltd.","cht.com.tw","466","11/92","Chunghwa LDM","ISP/MOB"
"281471719708976","281471719709175","TW","Taiwan (Province of China)","Taipei","Taipei","25.038171","121.563599","Chunghwa Telecom Co. Ltd.","cht.com.tw","466","11/92","Chunghwa LDM","ISP/MOB"
"281471719744256","281471719744263","TW","Taiwan (Province of China)","Taipei","Taipei","25.038171","121.563599","Ciang Du Hotel","hinet.net","-","-","-","COM"
"281471720118784","281471720119295","TW","Taiwan (Province of China)","Taipei","Taipei","25.038171","121.563599","Chunghwa Telecom Data Communication Business Group","hinet.net","466","11/92","Chunghwa LDM","ISP/MOB"
"281471720689920","281471720690175","CN","China","Shandong","Weifang","36.708000","119.162000","China Tietong Telecommunications Corporation","chinatietong.com","-","-","-","ISP"
"281471720879374","281471720879375","HK","Hong Kong","Hong Kong","Hong Kong","22.285520","114.157690","Hong Kong Broadband Network Ltd","hkbn.net","-","-","-","ISP"
"281471720908800","281471720910079","CN","China","Shandong","Binzhou","37.366620","118.015186","China Unicom","chinaunicom.com","460","01","China Unicom","ISP/MOB"
"281471721204624","281471721204627","HK","Hong Kong","Hong Kong","Hong Kong","22.285520","114.157690","HKBN - Corporate User","hkbn.net","-","-","-","ISP"
"281471721208780","281471721208783","HK","Hong Kong","Hong Kong","Hong Kong","22.285520","114.157690","Sky Kingdom Development Ltd - Nam Wo Hong Building","ctinets.com","-","-","-","COM"
"281471721303720","281471721303727","IN","India","Rajasthan","Jhalawar","24.600000","76.150000","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281471721332896","281471721332899","IN","India","Telangana","Hyderabad","17.375289","78.474390","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281471721997840","281471721997847","GR","Greece","Dytiki Ellada","Patra","38.244367","21.734525","Nova Telecommunications & Media Single Member S.A","nova.gr","202","10","NOVA","ISP/MOB"
"281471722089584","281471722089603","CH","Switzerland","Zurich","Zurich","47.366825","8.549790","Sunrise GmbH","hispeed.ch","228","02","Sunrise","ISP/MOB"
"281471722115324","281471722115327","CH","Switzerland","Bern","Bern","46.948089","7.447452","Sunrise GmbH","hispeed.ch","228","02","Sunrise","ISP/MOB"
"281471722209088","281471722209095","ME","Montenegro","Herceg-Novi","Bijela","42.453330","18.655560","Hotel Delfin Depadans Herceg Novi","mtel.me","-","-","-","COM"
"281471722305752","281471722305759","RU","Russian Federation","Moskva","Moscow","55.752259","37.615470","Subnetwork for MP803","mtsgsm.com","250","01","MTS","MOB"
"281471722319484","281471722319487","RU","Russian Federation","Moskva","Moscow","55.752259","37.615470","OOO Kifa Trejd","mtsgsm.com","250","01","MTS","MOB"
"281471722371904","281471722371959","GB","United Kingdom of Great Britain and Northern Ireland","England","London","51.508530","-0.125740","British Telecommunications Limited","bt.com","234","00/76","BT","ISP/MOB"
"281471722479430","281471722479430","KE","Kenya","Nairobi City","Nairobi","-1.283330","36.816670","Wananchi Groups (K) Ltd","wananchi.com","-","-","-","DCH"
"281471722726416","281471722726423","IE","Ireland","Dublin","Dublin","53.344149","-6.267249","Network at EMP-IRI01","globalconnect.dk","-","-","-","ISP"
"281471723079168","281471723079199","IE","Ireland","Clare","Shannon","52.703890","-8.864170","Verizon Ireland Limited","verizonenterprise.com","-","-","-","ISP"
"281471723244944","281471723244959","SE","Sweden","Vastra Gotalands lan","Goeteborg","57.707409","11.966732","Bredbandsforeningen Viks Odegarde","tenfalt.se","-","-","-","COM"
"281471723258536","281471723258543","SE","Sweden","Stockholms lan","Stockholm","59.332748","18.064841","Elektrikergymnasiet I Stockholm AB","elektrikergymnasiet.se","-","-","-","COM"
"281471723272232","281471723272239","SE","Sweden","Stockholms lan","Stockholm","59.332748","18.064841","PreZero Recycling AB","telia.com","-","-","-","COM"
"281471723349392","281471723349399","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","52.378502","4.899980","VOF Jumper Amsterdam-Osdorp","kpn.net","-","-","-","COM"
"281471723362656","281471723362695","NL","Netherlands (Kingdom of the)","Zuid-Holland","The Hague","52.076647","4.298633","KPN B.V.","kpn.com","204","08/10/12/69","KPN","ISP/MOB"
"281471723391168","281471723391175","ES","Spain","Madrid, Comunidad de","San Sebastian de los Reyes","40.544018","-3.616412","Verizon Spain S.L.","terremark.com","-","-","-","ISP"
"281471723444408","281471723444415","FR","France","Ile-de-France","Paris","48.859078","2.293486","KION Information Management Services GmbH","kion.com","-","-","-","DCH"
"281471723456204","281471723456207","DE","Germany","Nordrhein-Westfalen","Koeln","50.933346","6.949720","COLT Telecom Reserved for TATA IZO","colt.net","-","-","-","DCH"
"281471723468120","281471723468127","AT","Austria","Wien","Vienna","48.208890","16.372080","The Swatch Group LTD.-BTSW","swatchgroup.at","-","-","-","COM"
"281471723481232","281471723481239","FR","France","Ile-de-France","Paris","48.859078","2.293486","Les Echos","lesechos.fr","-","-","-","COM"
"281471723493360","281471723493367","FR","France","Ile-de-France","Paris","48.859078","2.293486","Colt Telecom","colt.net","-","-","-","DCH"
"281471723544880","281471723544895","GB","United Kingdom of Great Britain and Northern Ireland","England","Manchester","53.480950","-2.237430","Workspacecentres Mansion Opal","opaltelecom.net","-","-","-","COM"
"281471723581320","281471723581327","NL","Netherlands (Kingdom of the)","Zuid-Holland","The Hague","52.076647","4.298633","KPN B.V.","kpn.com","204","08/10/12/69","KPN","ISP/MOB"
"281471723670112","281471723670127","DE","Germany","Hessen","Frankfurt am Main","50.110880","8.681996","heco GmbH","heco.de","-","-","-","COM"
"281471723689176","281471723689183","DE","Germany","Hessen","Frankfurt am Main","50.110880","8.681996","Medicaroid Europe GmbH","ecotel.net","-","-","-","COM"
"281471723693126","281471723693126","DE","Germany","Hessen","Frankfurt am Main","50.110880","8.681996","Lapp Systems GmbH","ecotel.net","-","-","-","COM"
"281471723694178","281471723694178","DE","Germany","Hessen","Frankfurt am Main","50.110880","8.681996","Global Telecom Services B.V.","globalinter.net","-","-","-","ISP"
"281471723696192","281471723696195","DE","Germany","Hessen","Frankfurt am Main","50.110880","8.681996","Sanacorp Pharmahandel GmbH","sanacorp.de","-","-","-","COM"
"281471723715960","281471723715967","DE","Germany","Hessen","Frankfurt am Main","50.110880","8.681996","Venista Holding GmbH & Co. KG","ecotel.net","-","-","-","COM"
"281471723786928","281471723786935","PT","Portugal","Castelo Branco","Castelo Branco","39.822190","-7.490870","MEO - Servicos de Comunicacoes e Multimedia S.A.","meo.pt","268","06","MEO","MOB"
"281471723822336","281471723822591","PT","Portugal","Braganca","Mogadouro","41.340340","-6.711870","MEO - Servicos de Comunicacoes e Multimedia S.A.","meo.pt","268","06","MEO","MOB"
"281471723898049","281471723898050","GB","United Kingdom of Great Britain and Northern Ireland","England","London","51.508530","-0.125740","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723900492","281471723900492","GB","United Kingdom of Great Britain and Northern Ireland","Wales","Victoria","51.750000","-3.200000","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723909512","281471723909519","GB","United Kingdom of Great Britain and Northern Ireland","England","Brent","51.553060","-0.302300","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723915334","281471723915336","GB","United Kingdom of Great Britain and Northern Ireland","England","Reading","51.456250","-0.971130","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723917971","281471723917971","GB","United Kingdom of Great Britain and Northern Ireland","England","Brent","51.553060","-0.302300","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723923039","281471723923039","GB","United Kingdom of Great Britain and Northern Ireland","England","Leicester","52.638600","-1.131690","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723926766","281471723926766","GB","United Kingdom of Great Britain and Northern Ireland","England","Reading","51.456250","-0.971130","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723934666","281471723934666","GB","United Kingdom of Great Britain and Northern Ireland","Wales","Cardiff","51.480000","-3.180000","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723936809","281471723936809","GB","United Kingdom of Great Britain and Northern Ireland","England","Manchester","53.480950","-2.237430","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723946933","281471723946934","GB","United Kingdom of Great Britain and Northern Ireland","Scotland","Irvine","55.619400","-4.655080","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723948128","281471723948128","GB","United Kingdom of Great Britain and Northern Ireland","Scotland","Irvine","55.619400","-4.655080","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723952224","281471723952231","GB","United Kingdom of Great Britain and Northern Ireland","England","Brent","51.553060","-0.302300","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723954351","281471723954351","GB","United Kingdom of Great Britain and Northern Ireland","Wales","Cardiff","51.480000","-3.180000","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723956112","281471723956113","GB","United Kingdom of Great Britain and Northern Ireland","Wales","Cardiff","51.480000","-3.180000","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723967800","281471723967815","GB","United Kingdom of Great Britain and Northern Ireland","England","Reading","51.456250","-0.971130","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723971024","281471723971031","GB","United Kingdom of Great Britain and Northern Ireland","England","Leeds","51.246770","0.606820","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723977321","281471723977321","GB","United Kingdom of Great Britain and Northern Ireland","Scotland","Irvine","55.619400","-4.655080","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723980657","281471723980657","GB","United Kingdom of Great Britain and Northern Ireland","England","Leeds","51.246770","0.606820","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723981966","281471723981966","GB","United Kingdom of Great Britain and Northern Ireland","Wales","Cardiff","51.480000","-3.180000","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723984410","281471723984412","GB","United Kingdom of Great Britain and Northern Ireland","England","Reading","51.456250","-0.971130","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723986245","281471723986246","GB","United Kingdom of Great Britain and Northern Ireland","England","London","51.508530","-0.125740","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471723995794","281471723995794","GB","United Kingdom of Great Britain and Northern Ireland","England","Reading","51.456250","-0.971130","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471724001804","281471724001804","GB","United Kingdom of Great Britain and Northern Ireland","England","London","51.508530","-0.125740","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471724004774","281471724004774","GB","United Kingdom of Great Britain and Northern Ireland","Wales","Cardiff","51.480000","-3.180000","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471724013195","281471724013196","GB","United Kingdom of Great Britain and Northern Ireland","England","Reading","51.456250","-0.971130","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471724027760","281471724027775","GB","United Kingdom of Great Britain and Northern Ireland","England","Reading","51.456250","-0.971130","Virgin Media Limited","virginmedia.com","234","31/32/38","EE","ISP/MOB"
"281471724373248","281471724373503","ES","Spain","Andalucia","Malaga","36.720172","-4.420112","Orange Espagne SA","orange.es","214","03/09","Orange","MOB"
"281471724576807","281471724576807","SK","Slovakia","Bratislavsky kraj","Bratislava","48.148209","17.106959","GEANT Vereniging","geant.org","-","-","-","DCH"
"281471724628200","281471724628207","NL","Netherlands (Kingdom of the)","Overijssel","Oldenzaal","52.313330","6.929170","Olde wieverink Consultancy","kpn.net","-","-","-","COM"
"281471724649360","281471724649367","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","52.378502","4.899980","Silico bv","kpn.net","-","-","-","COM"
"281471724666504","281471724666511","NL","Netherlands (Kingdom of the)","Zuid-Holland","The Hague","52.076647","4.298633","KPN B.V.","kpn.com","204","08/10/12/69","KPN","ISP/MOB"
"281471724679000","281471724679007","NL","Netherlands (Kingdom of the)","Utrecht","Maarssen","52.139170","5.041670","Taxi Service Maarssenbroek","kpn.net","-","-","-","COM"
